id_cliente,recencia,frequencia,monetario,nome_cliente,R_score,F_score,M_score,segmento
CLIENTE-603,80,7,14352.66,Josué Araújo,1,3,2,Em risco
CLIENTE-603,80,7,14352.66,Júlia Sousa,1,3,2,Em risco
CLIENTE-603,80,7,14352.66,Noah Albuquerque,1,3,2,Em risco
CLIENTE-604,47,9,23947.45,Nicolas Ramos,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Arthur Sampaio,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Larissa Sousa,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Thales Borges,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Maria Júlia Vasconcelos,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Joana Farias,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Sra. Ana Beatriz Pimenta,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Olívia Castro,2,4,4,Em risco
CLIENTE-604,47,9,23947.45,Antonella Sousa,2,4,4,Em risco
CLIENTE-605,2,6,16019.31,Bruno Viana,5,2,2,Novo
CLIENTE-605,2,6,16019.31,Emanuelly Peixoto,5,2,2,Novo
CLIENTE-605,2,6,16019.31,Evelyn Rezende,5,2,2,Novo
CLIENTE-605,2,6,16019.31,Noah Porto,5,2,2,Novo
CLIENTE-605,2,6,16019.31,Hellena da Rocha,5,2,2,Novo
CLIENTE-605,2,6,16019.31,Ágatha Mendonça,5,2,2,Novo
CLIENTE-606,10,9,40393.520000000004,Sra. Bianca Jesus,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Kaique Pimenta,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Eduarda Farias,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Gael Rezende,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Dr. Thales Pacheco,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Anthony Gabriel Ferreira,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Maria Vitória Aragão,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Allana Camargo,4,4,5,Campeão
CLIENTE-606,10,9,40393.520000000004,Isaque Souza,4,4,5,Campeão
CLIENTE-607,96,2,6858.18,Asafe Cassiano,1,1,1,Perdido
CLIENTE-607,96,2,6858.18,Maria Luísa Guerra,1,1,1,Perdido
CLIENTE-608,39,7,11248.82,Sra. Luiza Nascimento,3,3,1,Potencial
CLIENTE-608,39,7,11248.82,Luana Pereira,3,3,1,Potencial
CLIENTE-608,39,7,11248.82,Ravy Câmara,3,3,1,Potencial
CLIENTE-608,39,7,11248.82,Eduarda Santos,3,3,1,Potencial
CLIENTE-608,39,7,11248.82,Maria Isis da Cunha,3,3,1,Potencial
CLIENTE-608,39,7,11248.82,Davi Luiz Dias,3,3,1,Potencial
CLIENTE-608,39,7,11248.82,Henry Gabriel Brito,3,3,1,Potencial
CLIENTE-609,49,8,26209.3,Luna Sales,2,4,4,Em risco
CLIENTE-609,49,8,26209.3,Davi Lucca Caldeira,2,4,4,Em risco
CLIENTE-609,49,8,26209.3,André Camargo,2,4,4,Em risco
CLIENTE-609,49,8,26209.3,Maria Laura da Luz,2,4,4,Em risco
CLIENTE-609,49,8,26209.3,Ravi Lucca da Costa,2,4,4,Em risco
CLIENTE-609,49,8,26209.3,Lorenzo Montenegro,2,4,4,Em risco
CLIENTE-609,49,8,26209.3,Camila Correia,2,4,4,Em risco
CLIENTE-609,49,8,26209.3,Milena da Cunha,2,4,4,Em risco
CLIENTE-610,8,9,14123.64,Ana Júlia Casa Grande,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Stella Cirino,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Dra. Ísis Guerra,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Emilly Andrade,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Dr. Liam Moura,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Cliente não informado,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Dra. Olivia da Cruz,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Thomas Ribeiro,5,4,2,Potencial
CLIENTE-610,8,9,14123.64,Luana da Costa,5,4,2,Potencial
CLIENTE-611,3,4,12857.210000000001,Ísis da Rocha,5,1,1,Novo
CLIENTE-611,3,4,12857.210000000001,Heloísa Nunes,5,1,1,Novo
CLIENTE-611,3,4,12857.210000000001,Sr. Gustavo Henrique Pinto,5,1,1,Novo
CLIENTE-611,3,4,12857.210000000001,Ravy Campos,5,1,1,Novo
CLIENTE-612,31,6,26907.07,Ana Sophia Oliveira,3,2,4,Potencial
CLIENTE-612,31,6,26907.07,Benício Cardoso,3,2,4,Potencial
CLIENTE-612,31,6,26907.07,Srta. Sabrina Caldeira,3,2,4,Potencial
CLIENTE-612,31,6,26907.07,Cauê Fonseca,3,2,4,Potencial
CLIENTE-612,31,6,26907.07,Dr. Theodoro Santos,3,2,4,Potencial
CLIENTE-612,31,6,26907.07,Rafaela Correia,3,2,4,Potencial
CLIENTE-613,30,7,21080.4,Calebe Leão,3,3,3,Leal
CLIENTE-613,30,7,21080.4,Alexandre Pereira,3,3,3,Leal
CLIENTE-613,30,7,21080.4,Alana Guerra,3,3,3,Leal
CLIENTE-613,30,7,21080.4,Maria Isis Pereira,3,3,3,Leal
CLIENTE-613,30,7,21080.4,Pedro Cardoso,3,3,3,Leal
CLIENTE-613,30,7,21080.4,Yago Rocha,3,3,3,Leal
CLIENTE-613,30,7,21080.4,Ryan Vasconcelos,3,3,3,Leal
CLIENTE-614,9,9,24181.79,Mateus Correia,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,José Pedro Sousa,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,Yasmin Rezende,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,Srta. Maria Laura Jesus,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,Júlia Vargas,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,Vitor Hugo Abreu,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,Cecília Sampaio,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,Srta. Ana Lívia Pacheco,5,4,4,Campeão
CLIENTE-614,9,9,24181.79,Sophia Cirino,5,4,4,Campeão
CLIENTE-615,87,5,12442.720000000001,Isadora Novaes,1,2,1,Perdido
CLIENTE-615,87,5,12442.720000000001,Sra. Daniela Farias,1,2,1,Perdido
CLIENTE-615,87,5,12442.720000000001,Evelyn Silveira,1,2,1,Perdido
CLIENTE-615,87,5,12442.720000000001,Gael Carvalho,1,2,1,Perdido
CLIENTE-615,87,5,12442.720000000001,Dr. José Miguel Cassiano,1,2,1,Perdido
CLIENTE-616,95,7,23857.87,Emanuelly Cunha,1,3,4,Em risco
CLIENTE-616,95,7,23857.87,Sr. Brayan Cunha,1,3,4,Em risco
CLIENTE-616,95,7,23857.87,João Felipe Cunha,1,3,4,Em risco
CLIENTE-616,95,7,23857.87,Melina da Costa,1,3,4,Em risco
CLIENTE-616,95,7,23857.87,Rebeca Dias,1,3,4,Em risco
CLIENTE-616,95,7,23857.87,Julia Montenegro,1,3,4,Em risco
CLIENTE-616,95,7,23857.87,Ester Lopes,1,3,4,Em risco
CLIENTE-617,19,4,9670.31,Clara Cavalcanti,4,1,1,Novo
CLIENTE-617,19,4,9670.31,Davi Lucas Duarte,4,1,1,Novo
CLIENTE-617,19,4,9670.31,Bianca Barbosa,4,1,1,Novo
CLIENTE-617,19,4,9670.31,Dr. Erick da Rosa,4,1,1,Novo
CLIENTE-618,115,7,27420.75,Sr. Matheus da Mata,1,3,4,Em risco
CLIENTE-618,115,7,27420.75,Ana Júlia Rezende,1,3,4,Em risco
CLIENTE-618,115,7,27420.75,Sophie Moreira,1,3,4,Em risco
CLIENTE-618,115,7,27420.75,Dr. Marcelo Albuquerque,1,3,4,Em risco
CLIENTE-618,115,7,27420.75,Bruna Cavalcanti,1,3,4,Em risco
CLIENTE-618,115,7,27420.75,Lucca Aragão,1,3,4,Em risco
CLIENTE-618,115,7,27420.75,Valentina Albuquerque,1,3,4,Em risco
CLIENTE-619,90,5,8199.45,Ana Júlia Silveira,1,2,1,Perdido
CLIENTE-619,90,5,8199.45,Isis Oliveira,1,2,1,Perdido
CLIENTE-619,90,5,8199.45,Vitória Dias,1,2,1,Perdido
CLIENTE-619,90,5,8199.45,João Pedro Barros,1,2,1,Perdido
CLIENTE-619,90,5,8199.45,Manuella Carvalho,1,2,1,Perdido
CLIENTE-620,68,3,7868.27,Davi Lucca Barbosa,2,1,1,Perdido
CLIENTE-620,68,3,7868.27,Caio Camargo,2,1,1,Perdido
CLIENTE-620,68,3,7868.27,Maria Almeida,2,1,1,Perdido
CLIENTE-621,9,7,20139.95,Sara Mendes,5,3,3,Leal
CLIENTE-621,9,7,20139.95,Olívia Fogaça,5,3,3,Leal
CLIENTE-621,9,7,20139.95,Arthur Câmara,5,3,3,Leal
CLIENTE-621,9,7,20139.95,Amanda da Cruz,5,3,3,Leal
CLIENTE-621,9,7,20139.95,Mathias Gonçalves,5,3,3,Leal
CLIENTE-621,9,7,20139.95,Elisa Leão,5,3,3,Leal
CLIENTE-621,9,7,20139.95,Davi Barros,5,3,3,Leal
CLIENTE-622,39,5,28376.02,Maria Flor Vasconcelos,3,2,4,Potencial
CLIENTE-622,39,5,28376.02,Srta. Ana Vitória Lima,3,2,4,Potencial
CLIENTE-622,39,5,28376.02,João Lopes,3,2,4,Potencial
CLIENTE-622,39,5,28376.02,Maria Julia Andrade,3,2,4,Potencial
CLIENTE-622,39,5,28376.02,Fernando Macedo,3,2,4,Potencial
CLIENTE-623,32,6,11215.48,Clarice Rodrigues,3,2,1,Potencial
CLIENTE-623,32,6,11215.48,Alana Farias,3,2,1,Potencial
CLIENTE-623,32,6,11215.48,Rhavi Cardoso,3,2,1,Potencial
CLIENTE-623,32,6,11215.48,Fernanda Rios,3,2,1,Potencial
CLIENTE-623,32,6,11215.48,Srta. Ester Martins,3,2,1,Potencial
CLIENTE-623,32,6,11215.48,Olívia Peixoto,3,2,1,Potencial
CLIENTE-624,98,8,25786.28,Lavínia Novais,1,4,4,Em risco
CLIENTE-624,98,8,25786.28,Cauê Guerra,1,4,4,Em risco
CLIENTE-624,98,8,25786.28,Nicole Pires,1,4,4,Em risco
CLIENTE-624,98,8,25786.28,Maria Julia Azevedo,1,4,4,Em risco
CLIENTE-624,98,8,25786.28,Dra. Maria Fernanda Oliveira,1,4,4,Em risco
CLIENTE-624,98,8,25786.28,Ravi Teixeira,1,4,4,Em risco
CLIENTE-624,98,8,25786.28,Calebe Nogueira,1,4,4,Em risco
CLIENTE-624,98,8,25786.28,Dr. Marcelo Casa Grande,1,4,4,Em risco
CLIENTE-625,91,5,18455.99,Mateus da Rocha,1,2,3,Perdido
CLIENTE-625,91,5,18455.99,Carlos Eduardo Costa,1,2,3,Perdido
CLIENTE-625,91,5,18455.99,Gabriela Gomes,1,2,3,Perdido
CLIENTE-625,91,5,18455.99,Dr. Bryan Brito,1,2,3,Perdido
CLIENTE-625,91,5,18455.99,Lunna Andrade,1,2,3,Perdido
CLIENTE-626,9,6,13849.04,Ana Luiza Nogueira,5,2,2,Novo
CLIENTE-626,9,6,13849.04,Emilly Cassiano,5,2,2,Novo
CLIENTE-626,9,6,13849.04,Cecilia Azevedo,5,2,2,Novo
CLIENTE-626,9,6,13849.04,Dr. Pedro Novaes,5,2,2,Novo
CLIENTE-626,9,6,13849.04,Allana Monteiro,5,2,2,Novo
CLIENTE-626,9,6,13849.04,Heloisa Sales,5,2,2,Novo
CLIENTE-627,25,6,11658.349999999999,Arthur Miguel Albuquerque,3,2,1,Potencial
CLIENTE-627,25,6,11658.349999999999,Alice Fogaça,3,2,1,Potencial
CLIENTE-627,25,6,11658.349999999999,Samuel Ramos,3,2,1,Potencial
CLIENTE-627,25,6,11658.349999999999,Anthony Gabriel Sales,3,2,1,Potencial
CLIENTE-627,25,6,11658.349999999999,Elisa Novais,3,2,1,Potencial
CLIENTE-627,25,6,11658.349999999999,Dr. Henry Gabriel Borges,3,2,1,Potencial
CLIENTE-628,35,9,28787.54,Dr. Benjamin Fogaça,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Ana Vitória Abreu,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Olívia Barros,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Maria Sophia Mendes,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Bella Almeida,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Apollo Oliveira,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Stephany Correia,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Ravi Casa Grande,3,4,4,Leal
CLIENTE-628,35,9,28787.54,Noah Andrade,3,4,4,Leal
CLIENTE-629,6,8,26299.77,Diogo Alves,5,4,4,Campeão
CLIENTE-629,6,8,26299.77,Dra. Melissa da Cunha,5,4,4,Campeão
CLIENTE-629,6,8,26299.77,Luigi Pastor,5,4,4,Campeão
CLIENTE-629,6,8,26299.77,Clarice Moura,5,4,4,Campeão
CLIENTE-629,6,8,26299.77,Isis Martins,5,4,4,Campeão
CLIENTE-629,6,8,26299.77,Sr. Heitor Vargas,5,4,4,Campeão
CLIENTE-629,6,8,26299.77,Dr. Bruno Mendes,5,4,4,Campeão
CLIENTE-629,6,8,26299.77,Aurora Ramos,5,4,4,Campeão
CLIENTE-630,33,3,11759.6,Mirella Novais,3,1,1,Potencial
CLIENTE-630,33,3,11759.6,Sra. Cecília Andrade,3,1,1,Potencial
CLIENTE-630,33,3,11759.6,Giovanna Novais,3,1,1,Potencial
CLIENTE-631,137,8,25822.9,Dr. Antônio Aparecida,1,4,4,Em risco
CLIENTE-631,137,8,25822.9,Hadassa Borges,1,4,4,Em risco
CLIENTE-631,137,8,25822.9,Olívia Montenegro,1,4,4,Em risco
CLIENTE-631,137,8,25822.9,Zoe da Rosa,1,4,4,Em risco
CLIENTE-631,137,8,25822.9,Dr. Yuri Oliveira,1,4,4,Em risco
CLIENTE-631,137,8,25822.9,Sofia Pimenta,1,4,4,Em risco
CLIENTE-631,137,8,25822.9,Leonardo Garcia,1,4,4,Em risco
CLIENTE-631,137,8,25822.9,Ísis Leão,1,4,4,Em risco
CLIENTE-632,59,8,29417.46,Lavínia Macedo,2,4,5,Em risco
CLIENTE-632,59,8,29417.46,Ana Farias,2,4,5,Em risco
CLIENTE-632,59,8,29417.46,Dra. Isabelly Moura,2,4,5,Em risco
CLIENTE-632,59,8,29417.46,Aylla Viana,2,4,5,Em risco
CLIENTE-632,59,8,29417.46,Ana Beatriz da Luz,2,4,5,Em risco
CLIENTE-632,59,8,29417.46,Nina da Rocha,2,4,5,Em risco
CLIENTE-632,59,8,29417.46,Breno Correia,2,4,5,Em risco
CLIENTE-632,59,8,29417.46,Sr. Ravy Souza,2,4,5,Em risco
CLIENTE-633,20,10,29127.15,Otávio Castro,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Eduardo Santos,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Dr. Luiz Miguel Jesus,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Raquel Montenegro,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Melina Jesus,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Srta. Mariana Silveira,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Sr. João Gabriel Gonçalves,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Maria Helena da Paz,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Rhavi Fernandes,4,5,5,Campeão
CLIENTE-633,20,10,29127.15,Bárbara Correia,4,5,5,Campeão
CLIENTE-634,49,5,5038.8099999999995,Ian Santos,2,2,1,Perdido
CLIENTE-634,49,5,5038.8099999999995,Maria Júlia Camargo,2,2,1,Perdido
CLIENTE-634,49,5,5038.8099999999995,Ana Cecília Rezende,2,2,1,Perdido
CLIENTE-634,49,5,5038.8099999999995,Maria Vitória Barros,2,2,1,Perdido
CLIENTE-634,49,5,5038.8099999999995,Dr. Heitor Sousa,2,2,1,Perdido
CLIENTE-635,16,6,19731.36,Srta. Hellena Barros,4,2,3,Novo
CLIENTE-635,16,6,19731.36,Mariana Caldeira,4,2,3,Novo
CLIENTE-635,16,6,19731.36,Lucas Costela,4,2,3,Novo
CLIENTE-635,16,6,19731.36,Lorenzo Duarte,4,2,3,Novo
CLIENTE-635,16,6,19731.36,Maria Cecília da Conceição,4,2,3,Novo
CLIENTE-635,16,6,19731.36,Maria Luísa Gomes,4,2,3,Novo
CLIENTE-636,10,6,10948.61,Emanuel Castro,4,2,1,Novo
CLIENTE-636,10,6,10948.61,Calebe Nascimento,4,2,1,Novo
CLIENTE-636,10,6,10948.61,Mariane Vieira,4,2,1,Novo
CLIENTE-636,10,6,10948.61,Maria Luísa Barros,4,2,1,Novo
CLIENTE-636,10,6,10948.61,Cliente não informado,4,2,1,Novo
CLIENTE-636,10,6,10948.61,Ágatha Araújo,4,2,1,Novo
CLIENTE-637,111,5,21810.56,Maria Laura Costa,1,2,3,Perdido
CLIENTE-637,111,5,21810.56,Sr. Ravi Lucca Pereira,1,2,3,Perdido
CLIENTE-637,111,5,21810.56,Anthony da Cruz,1,2,3,Perdido
CLIENTE-637,111,5,21810.56,Emilly Porto,1,2,3,Perdido
CLIENTE-637,111,5,21810.56,Maria Fernanda Ferreira,1,2,3,Perdido
CLIENTE-638,286,2,3723.13,Thiago Peixoto,1,1,1,Perdido
CLIENTE-638,286,2,3723.13,Aylla Campos,1,1,1,Perdido
CLIENTE-639,18,7,16401.96,Sr. Lucca Ramos,4,3,2,Potencial
CLIENTE-639,18,7,16401.96,Dra. Hellena Cavalcanti,4,3,2,Potencial
CLIENTE-639,18,7,16401.96,Cauê Vieira,4,3,2,Potencial
CLIENTE-639,18,7,16401.96,Matheus Castro,4,3,2,Potencial
CLIENTE-639,18,7,16401.96,Igor Câmara,4,3,2,Potencial
CLIENTE-639,18,7,16401.96,Benjamin da Rosa,4,3,2,Potencial
CLIENTE-639,18,7,16401.96,Carlos Eduardo Gomes,4,3,2,Potencial
CLIENTE-640,7,4,14165.86,Yuri Rocha,5,1,2,Novo
CLIENTE-640,7,4,14165.86,Luiza Araújo,5,1,2,Novo
CLIENTE-640,7,4,14165.86,Maria Fernandes,5,1,2,Novo
CLIENTE-640,7,4,14165.86,Dom Silva,5,1,2,Novo
CLIENTE-641,161,3,6461.750000000001,Lorenzo da Conceição,1,1,1,Perdido
CLIENTE-641,161,3,6461.750000000001,Sr. Bernardo Castro,1,1,1,Perdido
CLIENTE-641,161,3,6461.750000000001,Dra. Sofia da Costa,1,1,1,Perdido
CLIENTE-642,137,6,21941.29,Isabel Porto,1,2,3,Perdido
CLIENTE-642,137,6,21941.29,Sra. Carolina Fernandes,1,2,3,Perdido
CLIENTE-642,137,6,21941.29,Luna da Cunha,1,2,3,Perdido
CLIENTE-642,137,6,21941.29,Maria Helena Mendes,1,2,3,Perdido
CLIENTE-642,137,6,21941.29,Bárbara Pimenta,1,2,3,Perdido
CLIENTE-642,137,6,21941.29,Sra. Maria Helena da Costa,1,2,3,Perdido
CLIENTE-643,116,7,23727.15,Rodrigo Vieira,1,3,4,Em risco
CLIENTE-643,116,7,23727.15,Luiz Miguel Fonseca,1,3,4,Em risco
CLIENTE-643,116,7,23727.15,Felipe Silveira,1,3,4,Em risco
CLIENTE-643,116,7,23727.15,Luiz Fernando Vasconcelos,1,3,4,Em risco
CLIENTE-643,116,7,23727.15,Brayan Lima,1,3,4,Em risco
CLIENTE-643,116,7,23727.15,Francisco Garcia,1,3,4,Em risco
CLIENTE-643,116,7,23727.15,Laís Campos,1,3,4,Em risco
CLIENTE-644,9,4,7795.530000000001,Bianca Silveira,5,1,1,Novo
CLIENTE-644,9,4,7795.530000000001,Cauê Novaes,5,1,1,Novo
CLIENTE-644,9,4,7795.530000000001,Maria Sophia Lopes,5,1,1,Novo
CLIENTE-644,9,4,7795.530000000001,Yasmin Moreira,5,1,1,Novo
CLIENTE-645,12,5,18356.29,Anthony Rodrigues,4,2,3,Novo
CLIENTE-645,12,5,18356.29,Ana Vitória Ramos,4,2,3,Novo
CLIENTE-645,12,5,18356.29,Lívia Cirino,4,2,3,Novo
CLIENTE-645,12,5,18356.29,José Pedro Silveira,4,2,3,Novo
CLIENTE-645,12,5,18356.29,Maria Luiza Fonseca,4,2,3,Novo
CLIENTE-646,24,8,14168.83,Sra. Aurora Cavalcanti,3,4,2,Potencial
CLIENTE-646,24,8,14168.83,Cliente não informado,3,4,2,Potencial
CLIENTE-646,24,8,14168.83,Gabriel Peixoto,3,4,2,Potencial
CLIENTE-646,24,8,14168.83,Srta. Milena das Neves,3,4,2,Potencial
CLIENTE-646,24,8,14168.83,Marina Fogaça,3,4,2,Potencial
CLIENTE-646,24,8,14168.83,Juliana Vieira,3,4,2,Potencial
CLIENTE-646,24,8,14168.83,Mathias Andrade,3,4,2,Potencial
CLIENTE-646,24,8,14168.83,Aurora Barros,3,4,2,Potencial
CLIENTE-647,3,8,20905.5,Paulo Lima,5,4,3,Leal
CLIENTE-647,3,8,20905.5,Heloísa Ferreira,5,4,3,Leal
CLIENTE-647,3,8,20905.5,Dr. Calebe Caldeira,5,4,3,Leal
CLIENTE-647,3,8,20905.5,Luigi Cavalcante,5,4,3,Leal
CLIENTE-647,3,8,20905.5,Maria Laura Pacheco,5,4,3,Leal
CLIENTE-647,3,8,20905.5,Kevin Montenegro,5,4,3,Leal
CLIENTE-647,3,8,20905.5,Murilo Ramos,5,4,3,Leal
CLIENTE-647,3,8,20905.5,Dr. Kevin Oliveira,5,4,3,Leal
CLIENTE-648,77,5,20359.65,Vinícius Silva,2,2,3,Perdido
CLIENTE-648,77,5,20359.65,Ester Freitas,2,2,3,Perdido
CLIENTE-648,77,5,20359.65,Paulo Moraes,2,2,3,Perdido
CLIENTE-648,77,5,20359.65,Clarice Cavalcanti,2,2,3,Perdido
CLIENTE-648,77,5,20359.65,Enzo Gabriel Gomes,2,2,3,Perdido
CLIENTE-649,1,8,25595.17,Augusto Sampaio,5,4,4,Campeão
CLIENTE-649,1,8,25595.17,Samuel Barros,5,4,4,Campeão
CLIENTE-649,1,8,25595.17,Igor Brito,5,4,4,Campeão
CLIENTE-649,1,8,25595.17,Olívia Ribeiro,5,4,4,Campeão
CLIENTE-649,1,8,25595.17,Ravi Lucca Sales,5,4,4,Campeão
CLIENTE-649,1,8,25595.17,Ian Viana,5,4,4,Campeão
CLIENTE-649,1,8,25595.17,João Pedro Teixeira,5,4,4,Campeão
CLIENTE-649,1,8,25595.17,Davi Aragão,5,4,4,Campeão
CLIENTE-650,40,9,23516.76,Dra. Alícia Ferreira,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Emanuelly Macedo,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Laís Rocha,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Aylla Viana,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Maria Isis Pires,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Maria Cecília Garcia,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Sr. Vicente Pacheco,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Sarah Lopes,3,4,4,Leal
CLIENTE-650,40,9,23516.76,Juliana Aparecida,3,4,4,Leal
CLIENTE-651,31,8,18501.41,Lorena Almeida,3,4,3,Leal
CLIENTE-651,31,8,18501.41,Paulo Fogaça,3,4,3,Leal
CLIENTE-651,31,8,18501.41,Igor da Cunha,3,4,3,Leal
CLIENTE-651,31,8,18501.41,João Lucas Novaes,3,4,3,Leal
CLIENTE-651,31,8,18501.41,Ana Cardoso,3,4,3,Leal
CLIENTE-651,31,8,18501.41,Olivia da Luz,3,4,3,Leal
CLIENTE-651,31,8,18501.41,Eloah Cardoso,3,4,3,Leal
CLIENTE-651,31,8,18501.41,Bella Caldeira,3,4,3,Leal
CLIENTE-652,22,9,34043.909999999996,Sr. Cauã Cavalcanti,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,Cliente não informado,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,Josué Cirino,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,Vinícius Azevedo,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,José Silveira,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,Maria Laura Santos,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,Júlia Azevedo,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,Ana Beatriz Freitas,4,4,5,Campeão
CLIENTE-652,22,9,34043.909999999996,Sabrina Sales,4,4,5,Campeão
CLIENTE-653,22,6,12600.83,Juliana Montenegro,4,2,1,Novo
CLIENTE-653,22,6,12600.83,Pedro Vasconcelos,4,2,1,Novo
CLIENTE-653,22,6,12600.83,Bruna Jesus,4,2,1,Novo
CLIENTE-653,22,6,12600.83,Rodrigo Ramos,4,2,1,Novo
CLIENTE-653,22,6,12600.83,Leandro Cunha,4,2,1,Novo
CLIENTE-653,22,6,12600.83,Antonella Rezende,4,2,1,Novo
CLIENTE-654,59,5,20607.6,Alexandre Caldeira,2,2,3,Perdido
CLIENTE-654,59,5,20607.6,Raul Cassiano,2,2,3,Perdido
CLIENTE-654,59,5,20607.6,Thiago Macedo,2,2,3,Perdido
CLIENTE-654,59,5,20607.6,Lara Sá,2,2,3,Perdido
CLIENTE-654,59,5,20607.6,Apollo Machado,2,2,3,Perdido
CLIENTE-655,60,4,11662.630000000001,Nathan Sales,2,1,1,Perdido
CLIENTE-655,60,4,11662.630000000001,Ana Carolina Casa Grande,2,1,1,Perdido
CLIENTE-655,60,4,11662.630000000001,Pedro Lucas Sá,2,1,1,Perdido
CLIENTE-655,60,4,11662.630000000001,Benício Silveira,2,1,1,Perdido
CLIENTE-656,14,9,29517.35,Kevin da Cruz,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Antônio da Rocha,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Maria Alice Souza,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Isaac Gonçalves,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Apollo da Cunha,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Sra. Alana Moraes,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Carlos Eduardo Rezende,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Brayan Alves,4,4,5,Campeão
CLIENTE-656,14,9,29517.35,Melissa Cavalcanti,4,4,5,Campeão
CLIENTE-657,159,6,14683.14,Otto da Cruz,1,2,2,Perdido
CLIENTE-657,159,6,14683.14,Ayla Ribeiro,1,2,2,Perdido
CLIENTE-657,159,6,14683.14,Sr. Benjamin Pastor,1,2,2,Perdido
CLIENTE-657,159,6,14683.14,Lavínia da Mota,1,2,2,Perdido
CLIENTE-657,159,6,14683.14,Emanuelly Fernandes,1,2,2,Perdido
CLIENTE-657,159,6,14683.14,Kamilly Moura,1,2,2,Perdido
CLIENTE-658,98,7,14962.289999999999,Yago Freitas,1,3,2,Em risco
CLIENTE-658,98,7,14962.289999999999,Cliente não informado,1,3,2,Em risco
CLIENTE-658,98,7,14962.289999999999,Ana Clara Nunes,1,3,2,Em risco
CLIENTE-658,98,7,14962.289999999999,Maria Fernanda Aparecida,1,3,2,Em risco
CLIENTE-658,98,7,14962.289999999999,Ryan Vargas,1,3,2,Em risco
CLIENTE-658,98,7,14962.289999999999,Valentina Duarte,1,3,2,Em risco
CLIENTE-658,98,7,14962.289999999999,Emanuelly das Neves,1,3,2,Em risco
